,Item_Identifier,Outlet_Identifier,Outles_Sales
674,FDU21,OUT010,1152.172380317223
675,NCP41,OUT045,2769.2290979640034
676,FDY10,OUT013,3155.8186558613183
677,FDP12,OUT018,2414.8929821293937
678,NCN26,OUT049,1885.8197638412155
679,FDK44,OUT013,2029.085481518736
680,FDC28,OUT049,930.6680931109313
681,FDJ41,OUT027,1666.6786549305411
682,NCT29,OUT035,3529.294422537517
683,NCH42,OUT019,1680.66825730154
684,FDU60,OUT018,3093.6397628823092
685,FDS02,OUT045,4350.5162166606115
686,FDC51,OUT046,3737.7955895114746
687,FDU03,OUT013,67.06161060792829
688,FDX39,OUT045,3044.4299382590466
689,NCY05,OUT010,1942.337544783374
690,NCL06,OUT027,2985.832272427495
691,FDD32,OUT035,2008.1240770835848
692,NCN41,OUT045,4021.1663486253015
693,NCX53,OUT049,1456.7982548869554
694,FDU57,OUT019,4622.326294471399
695,FDQ23,OUT046,3307.5059175393453
696,FDQ52,OUT045,2982.506813567872
697,FDC14,OUT045,1705.6048590499836
698,FDY09,OUT035,2090.421928006902
699,FDQ28,OUT045,3250.2509083437853
700,FDV25,OUT046,2286.840995846357
701,FDJ07,OUT035,807.829371511362
702,DRB25,OUT049,3872.1321839020775
703,FDK52,OUT019,2911.16190181161
704,FDY52,OUT027,2545.7724428001493
705,FDB28,OUT046,1735.430701130126
706,FDT36,OUT035,-269.72700892745365
707,FDV25,OUT017,2424.7000642617213
708,NCN07,OUT027,3442.6793488846633
709,FDC57,OUT017,1631.3978347121974
710,FDQ03,OUT018,3058.2162142792727
711,FDU23,OUT017,560.9100783040199
712,NCX41,OUT035,-1018.8191361602003
713,NCD06,OUT035,2657.354661421419
714,FDW08,OUT045,2796.9574421581697
715,NCU29,OUT017,448.199845937517
716,NCE06,OUT013,2131.4978232218436
717,FDV52,OUT010,1396.4922786542372
718,FDB02,OUT017,2665.2148405613716
719,NCR18,OUT045,966.9224575025473
720,FDK16,OUT049,1009.1395179048579
721,NCQ29,OUT010,3840.6866353787227
722,FDZ01,OUT019,2077.925335667893
723,FDW27,OUT035,4227.238998121798
724,FDD17,OUT018,844.0108537622053
725,FDW39,OUT013,2182.306121559238
726,DRH59,OUT045,4168.564694129962
727,FDS52,OUT013,1082.9199332655942
728,FDU40,OUT027,2850.743955919614
729,NCF54,OUT013,4016.350905359157
730,FDH46,OUT045,843.8745478974382
731,NCP14,OUT049,850.2764499814823
732,FDH50,OUT049,4089.3330068610376
733,DRF15,OUT010,1909.7813030839764
734,FDV27,OUT027,2007.7104175536715
735,NCJ06,OUT049,2922.0257994682315
736,FDN02,OUT018,2794.0003263255358
737,FDQ51,OUT049,2033.8138446421683
738,FDQ07,OUT017,2790.2784414626826
739,FDS45,OUT049,4073.7261331211635
740,NCJ06,OUT045,4114.112573168406
741,FDD36,OUT035,4364.195004241852
742,FDY25,OUT045,-819.6324976640524
743,FDU52,OUT046,3165.698211002018
744,DRK47,OUT017,2117.6286514186245
745,NCL30,OUT017,1334.0553483586923
746,FDN22,OUT035,915.6718967632428
747,NCF30,OUT027,2390.75404278944
748,FDK03,OUT035,1063.7453793170464
749,FDT45,OUT017,2580.1628024592137
750,NCC54,OUT027,3802.3492258491856
751,FDP08,OUT018,2783.807836537599
752,FDU44,OUT046,3216.8326055057646
753,DRG39,OUT035,3394.864309330311
754,FDU32,OUT049,1473.1096186604195
755,FDY27,OUT049,763.436331252504
756,NCP54,OUT013,1529.7309116478734
757,NCZ41,OUT049,2655.7197752905936
758,DRL49,OUT013,5279.79532812485
759,FDI05,OUT018,362.7460078217839
760,FDY56,OUT045,2922.245426906772
761,DRC13,OUT013,1818.957120435425
762,NCV29,OUT017,1792.2385861502787
763,FDR24,OUT049,878.2095897947523
764,FDZ34,OUT018,1834.3487612809638
765,FDP37,OUT035,2754.5927527237404
766,FDX08,OUT027,1050.8764698202654
767,FDS57,OUT045,1475.2374391473215
768,NCG18,OUT049,1781.429589971079
769,FDK25,OUT018,2312.93859947306
770,FDH53,OUT049,3899.422129888724
771,DRI59,OUT018,3422.034026739029
772,FDA52,OUT046,3131.3231006424753
773,FDT20,OUT010,1360.306012519423
774,FDE36,OUT019,2789.4352182340012
775,FDI24,OUT017,2348.4198772477894
776,FDB28,OUT018,1747.895301445484
777,FDV11,OUT017,3038.461032116465
778,FDP01,OUT046,2347.477566039309
779,FDD34,OUT027,765.3465240098163
780,FDJ50,OUT027,262.49153841054067
781,FDZ44,OUT013,957.1428048884998
782,DRO59,OUT035,3836.1286285081023
783,DRB48,OUT045,2891.395739837631
784,FDR21,OUT018,1475.6585385755768
785,NCE42,OUT010,1498.7803051119406
786,FDO23,OUT046,1848.0684866045913
787,NCE30,OUT018,-876.8290516846423
788,FDQ22,OUT035,698.0404867285847
789,FDY01,OUT045,1532.194331763409
790,FDS08,OUT017,3978.6176731727674
791,FDG28,OUT018,2943.0388623859762
792,FDQ51,OUT018,2918.349950863043
793,FDB05,OUT017,2813.8395638901493
794,FDO56,OUT049,833.2899502362087
795,FDE02,OUT018,3162.4491015051694
796,FDN45,OUT017,3678.718786071132
797,FDS09,OUT013,619.4659289472377
798,NCA54,OUT018,1688.7016279173447
799,FDP09,OUT010,2456.77859620871
800,FDC53,OUT045,2009.9947449189597
801,NCM55,OUT017,2617.249978231092
802,FDL09,OUT018,884.3375584135824
803,FDA11,OUT019,4322.669491792321
804,FDA50,OUT045,1619.9845276537371
805,FDC23,OUT017,3260.2612264864074
806,FDE22,OUT049,2422.4111000182497
807,FDD23,OUT046,2121.36174016308
808,NCA29,OUT049,2875.346678187824
809,FDK38,OUT046,4242.713138828558
810,DRC13,OUT046,2110.907053572651
811,NCP43,OUT049,2987.443666212129
812,FDX28,OUT049,2679.0685896267787
813,FDF08,OUT049,3797.5896177151462
814,FDZ33,OUT046,2795.9442739827737
815,FDD10,OUT049,656.2436398977304
816,FDO58,OUT017,1533.8556559551266
817,FDI50,OUT017,2825.6077708076236
818,FDO58,OUT045,1324.2949953488742
819,FDX08,OUT013,2964.342431258666
820,NCK17,OUT010,2148.544756110321
821,FDF39,OUT035,2385.545824539985
822,FDU45,OUT010,3896.1104519645905
823,NCJ18,OUT018,1488.3858240776733
824,DRC27,OUT019,2782.8516001476855
825,DRC25,OUT035,1871.0813654665133
826,FDU59,OUT035,2661.0404791174165
827,FDU28,OUT035,459.9270845106523
828,NCP30,OUT046,-890.4717211798193
829,FDB39,OUT018,2964.4577535126846
830,FDE41,OUT013,2135.075355076681
831,DRH11,OUT010,3955.8593811345418
832,FDA58,OUT045,3351.113128448051
833,FDU50,OUT046,971.1644230240136
834,FDM34,OUT013,3120.0674560186735
835,FDM44,OUT027,919.5123758779446
836,FDR39,OUT045,-1095.0996335136592
837,FDM25,OUT045,3229.7162137368573
838,FDQ49,OUT049,2981.367068914645
839,DRH25,OUT018,1669.0656742500914
840,FDM09,OUT027,1510.03517176709
841,FDL44,OUT019,-434.9525761992818
842,NCR42,OUT018,1064.7638544030617
843,DRL59,OUT046,1575.1979798766806
844,FDX43,OUT013,3956.6897495453322
845,DRK47,OUT010,3662.6593667261172
846,FDU48,OUT018,993.5261193072722
847,FDY12,OUT045,-534.0139307009092
848,NCN43,OUT018,1447.9866301805798
849,NCM55,OUT018,1130.584137338787
850,FDQ21,OUT027,2640.6138541580412
851,FDX13,OUT035,987.6552093093364
852,NCK30,OUT027,3333.171918621417
853,FDG20,OUT049,3246.501813173805
854,DRG27,OUT017,373.76883184883036
855,FDY14,OUT018,1529.3903502929466
856,FDP59,OUT035,3237.8919174963125
857,FDU60,OUT017,4076.5580780088917
858,NCC18,OUT019,550.962545889281
859,DRJ39,OUT017,2502.801004158371
860,FDS07,OUT049,2027.879281388057
861,FDM08,OUT027,-925.8112310377016
862,FDP51,OUT045,1957.0798236388582
863,FDU16,OUT035,1858.6994855500534
864,FDH12,OUT013,1503.9621238983057
865,DRE48,OUT010,2032.7720621594324
866,NCL42,OUT027,3040.3708750490673
867,FDR21,OUT045,2033.6763037003425
868,NCW29,OUT035,4241.738304485389
869,FDO11,OUT013,895.6980723137075
870,NCM31,OUT049,1614.27691066687
871,FDV35,OUT019,697.8549844114268
872,FDF58,OUT017,2628.2578808098874
873,NCE43,OUT049,1707.3776664938628
874,FDA02,OUT035,795.8080611224898
875,DRL37,OUT010,2361.861469746086
876,FDR24,OUT018,2541.6476473999373
877,FDW59,OUT049,1437.6341118779737
878,FDS22,OUT049,1533.2971017230147
879,FDW24,OUT017,621.456236443261
880,FDU24,OUT035,1264.2392898330295
881,FDA21,OUT027,2207.0059284008835
882,FDH58,OUT027,467.21217686552154
883,FDW36,OUT018,1139.46834081234
884,FDI45,OUT027,3249.162345938133
885,FDU01,OUT018,3654.624036973053
886,FDF35,OUT027,847.1413405568181
887,FDU43,OUT019,2569.997986816629
888,FDE24,OUT019,2546.9588279675554
889,FDK50,OUT049,2584.4045541048445
890,FDG31,OUT045,1897.6518953913405
891,FDC60,OUT045,849.2712111274354
892,FDL36,OUT013,3376.6677178117916
893,FDP21,OUT013,2371.423115365336
894,FDW16,OUT045,2187.1136303025664
895,FDX02,OUT017,4138.662430311473
896,FDQ58,OUT027,2850.1562272236806
897,FDT51,OUT046,2850.991869320193
898,FDD59,OUT049,2288.1893891669815
899,NCM42,OUT018,3433.089477288675
900,FDA57,OUT018,421.95408065354945
901,FDZ48,OUT035,475.24066921655174
902,FDE46,OUT045,292.5395614594578
903,NCZ30,OUT019,3474.5156754121617
904,FDB56,OUT017,2570.9997261536932
905,FDA25,OUT027,2369.8457719771995
906,FDD20,OUT013,-1353.500109202378
907,FDL25,OUT013,2460.7973170134073
908,NCO18,OUT049,707.3816207184068
909,FDJ45,OUT017,908.5602316914533
910,FDR12,OUT035,522.4531225114125
911,NCF19,OUT010,-113.83451410449607
912,FDK25,OUT046,1943.972606654326
913,NCR17,OUT046,1171.6362734452744
914,FDC52,OUT046,2346.748316868886
915,NCA54,OUT017,3618.56537399434
916,FDR45,OUT010,961.4426624712639
917,NCM19,OUT049,3862.0596529056206
918,FDF39,OUT027,-327.2279612319305
919,FDX23,OUT049,1307.7525484848234
920,FDD58,OUT027,-1015.3137317288231
921,FDX28,OUT013,1421.1699522067272
922,NCD31,OUT013,2022.7744596712346
923,FDU57,OUT018,2030.6398852955833
924,FDI27,OUT046,2052.4174692144943
925,NCM42,OUT046,2512.7333528787567
926,FDD32,OUT027,2869.9534694436966
927,FDI34,OUT013,2889.0551113622787
928,NCM29,OUT049,1121.6067602716184
929,FDG46,OUT018,3093.019662388616
930,DRC01,OUT010,1120.4107914261194
931,FDB15,OUT027,2833.1797087613845
932,NCA17,OUT027,1795.9678797653573
933,FDF10,OUT046,986.2017558613775
934,FDR26,OUT027,1670.7188399098304
935,FDI02,OUT049,4380.065384376905
936,NCM54,OUT010,3362.1842698863948
937,FDF14,OUT013,833.649706405444
938,FDJ33,OUT010,-405.4490950205959
939,FDM20,OUT035,2891.5736022765896
940,FDC03,OUT027,741.1178171242768
941,NCX05,OUT046,3153.280133681118
942,NCM41,OUT027,1833.7326419468175
943,NCU29,OUT010,3082.5800747604644
944,FDQ59,OUT017,3126.021414347487
945,FDH46,OUT010,-890.3500653292315
946,FDH09,OUT013,2477.264557694087
947,NCD06,OUT045,3810.9076216729
948,FDC15,OUT035,4038.8992091510686
949,DRD37,OUT027,2781.9675055405905
950,FDT28,OUT027,1117.3480902186388
951,FDR28,OUT027,1989.8771292381625
952,FDT38,OUT017,2028.253570462883
953,FDV34,OUT027,1064.0804188324578
954,FDY52,OUT035,1528.696869522901
955,FDB34,OUT013,1920.7997250836481
956,DRL23,OUT018,1041.4551663935792
957,DRB24,OUT046,2099.667096669007
958,FDJ50,OUT046,2794.137656033689
959,FDQ49,OUT035,1006.444333188587
960,FDP20,OUT035,3275.6782335988323
961,FDV19,OUT027,2715.267411332353
962,NCR54,OUT045,4122.0191094683405
963,FDO09,OUT010,1308.9184441104699
964,FDS57,OUT018,3769.711587571255
965,FDN10,OUT049,4254.82439075375
966,FDV23,OUT049,796.3367978633141
967,FDY28,OUT049,1830.3601906161725
968,DRG51,OUT013,1959.3806085583167
969,FDD45,OUT019,2091.798957477111
970,NCL18,OUT027,1757.3668586538365
971,NCM29,OUT013,956.9982332871535
972,FDF17,OUT027,664.539152838295
973,FDE22,OUT017,49.20082739890063
974,FDQ22,OUT017,904.8429112064719
975,FDS01,OUT013,883.1850270658798
976,FDW35,OUT027,17.331371893167216
977,FDJ33,OUT046,4074.5591697100162
978,NCF54,OUT035,521.6187287581959
979,FDE09,OUT013,2652.1939379672513
980,NCE06,OUT045,2398.921799975112
981,DRH49,OUT049,4379.258792217559
982,FDY43,OUT045,1133.1820923825244
983,NCT05,OUT017,1493.5461205497486
984,FDZ34,OUT045,2950.516240045274
985,FDL38,OUT017,2069.016857323882
986,FDZ31,OUT017,2270.2391285550398
987,FDR14,OUT035,3755.5523473043913
988,NCN54,OUT049,2563.3155843218774
989,NCC42,OUT027,4231.916983391098
990,FDK08,OUT017,582.6934216148268
991,FDP59,OUT013,5293.186676504432
992,FDV22,OUT035,1732.6614529559854
993,FDD33,OUT035,2403.459021526908
994,DRE60,OUT027,2436.435220469036
995,FDK52,OUT046,735.2116502523343
996,FDA02,OUT017,2064.0632488862548
997,FDM56,OUT049,4240.245565343413
998,FDE57,OUT035,3509.1446994465086
999,FDM32,OUT045,3858.977218772465
1000,NCQ30,OUT027,2805.6398486291573
1001,FDQ27,OUT027,1966.1321899076502
1002,FDT60,OUT027,1982.7097652299308
1003,FDU43,OUT049,579.5042823925015
1004,NCO55,OUT035,2478.383143561092
1005,FDG02,OUT045,1372.7623806040424
1006,FDJ28,OUT013,3154.021102046264
1007,FDP40,OUT045,1992.9104509708275
1008,FDJ38,OUT045,1798.2294661854723
1009,NCC54,OUT017,5383.11715559599
1010,NCZ41,OUT046,908.7275052441432
1011,FDK38,OUT019,1610.3867069667979
1012,FDU52,OUT013,3771.486092324813
1013,FDC40,OUT046,4203.544590280376
1014,NCR30,OUT017,2532.787532857219
1015,NCN18,OUT017,662.752175855835
1016,FDB50,OUT035,4195.978906380358
1017,FDG04,OUT013,1853.3444517501039
1018,FDR26,OUT035,982.4146358415042
1019,NCT17,OUT018,4304.801136239577
1020,FDX35,OUT027,-828.9490779311216
1021,FDS12,OUT046,2830.2070540818654
1022,NCZ29,OUT027,873.0328861870503
1023,FDB38,OUT010,2457.238611224485
1024,FDP12,OUT013,4047.8756901433844
1025,FDP22,OUT046,421.0569625370001
1026,FDS26,OUT018,4181.265308804205
1027,FDR52,OUT046,770.9118440499763
1028,DRJ13,OUT046,365.55337057805764
1029,FDU48,OUT027,1043.241592739541
1030,FDE29,OUT035,-482.54237512524674
1031,NCT29,OUT049,1691.8900699757132
1032,DRK37,OUT018,2336.112598231632
1033,FDK55,OUT046,4509.467213506619
1034,FDR07,OUT046,-1187.3996348812348
1035,FDO21,OUT027,2587.578292827908
1036,FDK46,OUT049,2225.1591794428127
1037,FDB12,OUT045,2397.5679245850692
1038,FDT31,OUT027,796.9807319651331
1039,FDJ33,OUT045,2943.853899365007
1040,FDC26,OUT027,4274.6493213884005
1041,NCQ02,OUT045,3113.305617753967
1042,FDP08,OUT010,2128.9203075665637
1043,FDB11,OUT027,4170.443542652476
1044,FDV55,OUT013,4155.77878100194
1045,FDW20,OUT049,2370.890198125277
1046,NCJ18,OUT019,1097.4699369329214
1047,FDC41,OUT018,2283.6376973143697
1048,FDE14,OUT027,2543.827160174797
1049,FDG35,OUT013,4110.045951521031
1050,FDF45,OUT035,1538.629231957214
1051,FDS19,OUT027,3134.074365929756
1052,FDS58,OUT019,2318.2817209880186
1053,FDA26,OUT017,2047.4645785652053
1054,FDM32,OUT049,1549.2163697600652
1055,FDL45,OUT046,2754.3377170852627
1056,FDZ55,OUT049,2965.075311675396
1057,FDY37,OUT049,2517.8512188695204
1058,FDO46,OUT046,485.56001811073565
1059,FDQ60,OUT046,2887.7105751483764
1060,FDA19,OUT018,2707.53960647666
1061,FDL15,OUT046,1000.71323915238
1062,FDM10,OUT018,2852.4894095687764
1063,NCL05,OUT017,421.21157582929914
1064,DRK49,OUT010,969.8722781005176
1065,NCE18,OUT027,-1336.9961366243817
1066,FDG40,OUT049,1940.5171221739436
1067,DRI59,OUT045,4199.716622277607
1068,FDK28,OUT035,3901.950442667828
1069,NCD06,OUT019,3060.9470298945685
1070,FDO11,OUT019,599.4222009225277
1071,FDK27,OUT046,2298.1148686743854
1072,FDT43,OUT027,2793.92802196468
1073,FDD38,OUT018,565.5361285146553
1074,FDA16,OUT049,1594.8253124987718
1075,FDL14,OUT027,860.123230115397
1076,NCM17,OUT049,1337.4984601129677
1077,FDD20,OUT045,3511.3267966539424
1078,FDA40,OUT045,-105.3379430116488
1079,FDL43,OUT045,2861.307358124896
1080,FDV15,OUT045,4727.96679448022
1081,FDE52,OUT046,872.0652188556785
1082,NCL17,OUT010,1881.3952880412921
1083,NCJ31,OUT045,1573.0451637564554
1084,FDR60,OUT045,4242.2159193780535
1085,NCA18,OUT035,4232.347108592918
1086,FDS21,OUT027,3599.4065407804283
1087,FDW09,OUT035,3964.8340049635117
1088,FDL26,OUT035,1823.8830728746868
1089,FDS47,OUT018,1507.638294637393
1090,FDC39,OUT046,2553.2365077087843
1091,FDT51,OUT035,2593.9918586218973
1092,FDK40,OUT035,4398.516505870744
1093,NCG19,OUT045,1818.280496009971
1094,FDZ07,OUT046,1896.9650750386625
1095,FDF08,OUT027,2504.862575759705
1096,FDO04,OUT013,1976.5153116019872
1097,FDK41,OUT018,4376.527005137394
1098,FDP15,OUT049,4169.732604278137
1099,NCD43,OUT018,3071.8727281739966
1100,NCP18,OUT013,3488.0735413871566
1101,FDZ51,OUT046,3441.2738526685857
1102,DRH13,OUT035,1473.4184405842254
1103,FDF38,OUT045,2716.8935159489447
1104,NCI43,OUT045,2429.2111373359658
1105,FDM38,OUT027,903.2522907534212
1106,FDS03,OUT013,832.4229247323411
1107,DRJ47,OUT017,1643.3829409693053
1108,FDT50,OUT010,1341.522298743531
1109,FDV02,OUT046,1508.617165949348
1110,NCG18,OUT017,2496.7349613743245
1111,FDW52,OUT046,682.4650713609338
1112,FDS40,OUT035,2673.626075650882
1113,FDN31,OUT017,5291.087482577477
1114,FDA37,OUT045,3410.4243874961694
1115,FDA15,OUT046,3867.7837921483515
1116,FDL39,OUT046,2817.0402874484753
1117,FDJ53,OUT045,4167.044781996685
1118,FDX22,OUT013,1619.7027280308573
1119,NCZ42,OUT045,1087.998716599111
1120,FDD56,OUT027,1402.447344411972
1121,FDD40,OUT017,1193.966492376046
1122,FDS50,OUT013,1585.1321998082985
1123,NCN14,OUT013,3604.6132814707958
1124,FDT15,OUT013,1576.5320773885483
1125,NCS18,OUT027,2506.132966903847
1126,NCO26,OUT010,2971.123136061139
1127,FDF58,OUT018,5587.804846709154
1128,NCB19,OUT013,1668.183646824152
1129,FDH26,OUT017,-456.78360751408286
1130,DRB24,OUT027,-895.4769060549145
1131,FDA49,OUT018,-149.41930256854312
1132,FDB32,OUT045,2506.4776396858842
1133,FDI36,OUT017,3636.2769678668496
1134,NCA17,OUT010,505.8724292692707
1135,FDH22,OUT013,2055.184482441584
1136,NCM26,OUT018,2304.486843925909
1137,FDT15,OUT027,2398.3581611406216
1138,FDB16,OUT018,5497.622528385275
1139,NCP54,OUT027,3772.154229387374
1140,FDJ36,OUT013,1854.1428296343129
1141,FDO28,OUT045,900.5444881616551
1142,FDU09,OUT013,4335.3122213876995
1143,FDF29,OUT017,1813.5770867069366
1144,FDY08,OUT013,-517.558339076006
1145,DRJ59,OUT018,2890.9793793089684
1146,FDT23,OUT027,1257.969067004734
1147,FDU15,OUT018,1579.270213200939
1148,FDT47,OUT013,2790.4672520193512
1149,FDI53,OUT019,2678.769139464577
1150,FDR59,OUT018,1802.9528318562957
1151,FDD53,OUT035,2193.215616995791
1152,FDY51,OUT017,2608.6378159385727
1153,FDT04,OUT049,3150.801211157665
1154,FDU51,OUT049,4484.1845679036705
1155,FDG14,OUT035,1572.1904462653688
1156,NCU06,OUT045,1737.5056000577963
1157,DRG25,OUT046,2571.5793650332457
1158,DRH49,OUT035,2885.548780615201
1159,FDN15,OUT035,499.10348546120144
1160,FDL43,OUT018,2259.9080245789282
1161,NCT18,OUT049,669.0339897295378
1162,NCB31,OUT013,2123.1975296692767
1163,FDK57,OUT035,1466.7156319165283
1164,FDY04,OUT019,3550.9593499463504
1165,NCP54,OUT046,1023.0449262420482
1166,FDF41,OUT013,1003.5178494954032
1167,FDM01,OUT045,1672.3054913128492
1168,FDW03,OUT045,1860.5177816484206
1169,FDF28,OUT045,1666.1273418882029
1170,FDY37,OUT017,2498.0831298126914
1171,FDQ03,OUT017,4122.149580264284
1172,FDP51,OUT027,1998.5860567991867
1173,FDJ40,OUT017,3562.845297934272
1174,FDC32,OUT049,2086.1974889379526
1175,DRI49,OUT027,3889.699312497141
1176,NCW54,OUT017,-93.17333145047155
1177,FDF09,OUT017,821.0243001222339
1178,FDP45,OUT018,1054.8406024788292
1179,DRJ23,OUT018,2476.4581786673616
1180,FDS59,OUT017,2527.519540552562
1181,FDY08,OUT046,1799.0436507671825
1182,FDX16,OUT049,620.6481950800772
1183,FDY16,OUT018,1403.0143240151328
1184,FDK32,OUT035,3183.599764823147
1185,FDQ22,OUT013,721.7921161844624
1186,NCC31,OUT018,1743.780515515995
1187,FDG58,OUT049,2843.887255023569
1188,DRF48,OUT013,2228.513575588807
1189,DRH36,OUT049,2950.9959851081885
1190,NCR30,OUT035,2564.501601279643
1191,FDB03,OUT019,3675.8724873971173
1192,FDZ28,OUT027,38.298083830929954
1193,FDR35,OUT017,2514.936760588197
1194,DRD15,OUT027,3304.1471417527973
1195,FDJ33,OUT019,987.765466476128
1196,FDA56,OUT010,2979.903650164411
1197,FDP56,OUT046,2235.0557771176773
1198,NCT30,OUT046,2525.8558645138955
1199,FDK15,OUT017,633.6165478059152
1200,FDH44,OUT018,2640.3784284013504
1201,FDV01,OUT013,2525.729980168483
1202,DRG03,OUT017,2765.1163945934427
1203,FDG50,OUT027,1680.6890657407362
1204,FDR16,OUT010,-553.7239731912659
1205,FDZ60,OUT046,865.6601916836496
1206,DRG03,OUT045,4060.209542164203
1207,FDS56,OUT018,979.7547725158925
1208,FDU33,OUT045,1711.7003230841376
1209,DRD27,OUT035,633.3363240618319
1210,FDW22,OUT046,2046.6056913912896
1211,DRA24,OUT045,2282.4166572422664
1212,FDF38,OUT049,2624.09310440869
1213,FDX48,OUT013,1648.828383109676
1214,FDS58,OUT018,2104.4898922583243
1215,FDC32,OUT046,1605.861807861942
1216,NCQ29,OUT045,1914.490420233038
1217,DRK39,OUT018,2781.890405140238
1218,NCS38,OUT017,1297.2658731185613
1219,DRO47,OUT013,2072.4255228967836
1220,DRG27,OUT027,2527.183532949757
1221,FDC57,OUT027,912.3267290574431
1222,FDS55,OUT046,3815.9904648857237
1223,NCJ06,OUT018,2379.433456169191
1224,FDO01,OUT019,20.408125521378224
1225,NCM55,OUT045,-230.78904404924947
1226,FDC52,OUT049,793.0730943001823
1227,FDQ15,OUT045,2998.6923311918763
1228,NCT30,OUT027,2190.556069206842
1229,NCR42,OUT027,3695.0870218735863
1230,FDD28,OUT035,1203.3402468120532
1231,FDQ34,OUT049,2353.9058178183977
1232,FDZ12,OUT027,4018.483893147348
1233,DRE13,OUT019,-538.36108752155
1234,NCN07,OUT019,1379.241592413963
1235,FDM28,OUT035,2613.7107564346525
1236,FDI10,OUT017,1748.9749293303103
1237,FDQ25,OUT013,2730.3903595765823
1238,FDA38,OUT010,3142.3438556136507
1239,DRI13,OUT049,3948.5951822530324
1240,FDY20,OUT027,3291.342367038063
1241,NCZ53,OUT035,2025.245073924335
1242,NCM31,OUT013,3224.1400639311246
1243,DRB01,OUT017,1740.8628749702727
1244,DRF37,OUT046,1998.556763500632
1245,NCF42,OUT049,2295.0954862174412
1246,FDF16,OUT018,1788.7783264784434
1247,FDB41,OUT013,1036.7088208777034
1248,FDR34,OUT013,2439.1768965618307
1249,FDR15,OUT018,1461.2139705633992
1250,NCV42,OUT019,3215.082601187879
1251,FDW51,OUT035,3592.940289373019
1252,FDU36,OUT017,1077.9389892880986
1253,FDX60,OUT049,2086.7412561981055
1254,FDY03,OUT035,4110.471023265751
1255,FDW55,OUT045,3799.208799546269
1256,FDT01,OUT010,3542.205395405627
1257,FDG58,OUT013,4010.3585811016787
1258,FDK21,OUT017,1663.0758255095104
1259,NCS41,OUT019,819.7238267558882
1260,FDS10,OUT045,3593.6870093735606
